valid_post_set,post_text_proportion,avg_post_word_count,prop_posts_with_date,dates_per_post,prop_posts_with_post_term,post_terms_per_post,avg_sent_length,cv_post_word_count,avg_post_similarity,lexical_diversity,words_per_line,mean_element_count,post_count
0,0.2,1.9,0.0,0.0,0.0,0.0,1.88,0.42,0.22,0.75,1.9,4.81,137
1,0.46,22.6,0.13,0.13,0.13,0.13,17.84,0.59,0.15,0.68,4.64,7.27,15
0,0.09,6.09,0.0,0.0,0.0,0.0,6.09,0.4,0.34,0.52,1.1,10.09,11
1,0.9,27.76,0.11,0.11,0.11,0.11,21.17,0.55,0.16,0.51,27.76,13.52,90
0,0.04,1.6,0.0,0.0,0.0,0.0,1.6,0.46,0.19,0.76,1.6,3.9,73
1,0.36,16.5,0.71,0.86,0.71,0.86,14.22,0.88,0.42,0.46,0.67,21.41,56
0,0.48,14.89,0.09,0.11,0.09,0.11,11.1,1.35,0.39,0.35,1.1,9.04,82
1,0.48,11.05,0.13,0.13,0.13,0.13,10.88,0.65,0.53,0.44,0.6,13.71,63
1,0.53,22.25,0.95,1.1,0.95,1.1,18.54,0.69,0.44,0.53,0.92,20.05,20
1,0.56,46.0,1.0,1.0,1.0,1.0,30.67,0.07,0.34,0.51,1.64,32.17,6
1,0.63,14.6,0.33,0.34,0.33,0.34,15.77,1.02,0.37,0.46,0.72,16.43,67
0,0.08,1.82,0.0,0.0,0.0,0.0,1.82,0.56,0.24,0.65,1.82,4.68,68
1,0.68,22.09,0.55,0.78,0.55,0.78,16.42,0.89,0.29,0.45,0.57,30.79,58
0,0.07,1.35,0.0,0.0,0.0,0.0,1.35,0.98,0.24,0.33,1.35,6.36,100
1,0.59,15.0,0.18,0.22,0.18,0.22,14.29,0.88,0.47,0.58,0.74,15.6,60
1,0.87,29.43,0.23,0.24,0.23,0.24,22.0,0.65,0.31,0.42,1.21,18.12,74
0,0.06,1.72,0.0,0.0,0.0,0.0,1.72,0.49,0.22,0.75,1.72,4.79,90
1,0.46,10.47,0.34,0.4,0.34,0.4,12.73,1.11,0.33,0.56,0.65,12.81,62
0,0.11,1.86,0.0,0.0,0.0,0.0,1.86,0.45,0.24,0.69,1.86,4.59,85
1,0.62,47.5,0.9,1.0,0.9,1.0,36.54,0.35,0.19,0.46,2.38,18.3,10
0,0.05,1.18,0.0,0.0,0.0,0.0,1.18,0.44,0.24,0.5,1.18,3.24,34
1,0.82,45.9,0.1,0.1,0.1,0.1,32.79,0.14,0.08,0.53,2.42,18.0,10
0,0.01,2.0,0.0,0.0,0.0,0.0,2.0,0.5,0.29,0.83,2.0,4.33,3
1,0.39,13.6,0.24,0.24,0.24,0.24,13.08,0.41,0.65,0.41,0.82,12.04,25
1,0.37,23.53,0.94,1.0,0.94,1.0,14.81,0.87,0.36,0.58,0.69,32.06,17
0,0.09,1.67,0.0,0.0,0.0,0.0,1.67,0.57,0.25,0.69,1.67,4.65,60
1,0.42,15.59,0.37,0.41,0.37,0.41,13.16,0.81,0.28,0.6,0.6,18.7,27
0,0.07,1.79,0.0,0.0,0.0,0.0,1.79,0.6,0.25,0.54,1.79,5.0,38
1,0.77,14.0,0.32,0.37,0.32,0.37,13.39,0.84,0.49,0.48,0.65,14.99,110
0,0.06,3.36,0.85,0.85,0.85,0.85,3.36,0.16,0.68,0.2,1.48,5.12,33
1,0.68,20.97,1.0,1.23,1.0,1.23,18.5,0.82,0.36,0.44,1.48,18.1,30
0,0.18,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.77,0.12,4.0,3.62,42
1,0.83,21.09,0.44,0.49,0.44,0.49,18.62,1.04,0.18,0.45,20.2,15.29,68
0,0.04,2.17,0.0,0.0,0.0,0.0,2.17,0.21,0.37,0.4,2.17,3.6,30
1,0.59,19.58,0.09,0.09,0.09,0.09,14.36,0.96,0.41,0.55,1.01,14.75,55
0,0.05,1.81,0.0,0.0,0.0,0.0,1.81,0.41,0.26,0.63,1.81,4.48,52
1,0.6,13.39,0.32,0.33,0.32,0.33,12.63,0.68,0.5,0.44,0.67,14.38,66
1,0.8,25.75,0.25,0.25,0.25,0.25,17.17,0.23,0.4,0.35,25.75,18.25,8
0,0.06,1.45,0.0,0.0,0.0,0.0,1.45,0.36,0.23,0.94,1.45,7.73,11
1,0.38,21.86,0.5,0.54,0.5,0.54,20.4,0.89,0.33,0.56,1.12,15.75,28
0,0.1,1.96,0.0,0.0,0.0,0.0,1.96,0.54,0.24,0.59,1.96,4.95,79
1,0.7,29.12,0.04,0.06,0.04,0.06,22.77,0.52,0.3,0.43,0.93,18.57,104
1,1.76,51.9,0.51,1.41,0.51,1.41,29.76,7.54,0.29,0.08,0.86,40.48,203
0,0.13,5.0,0.25,0.25,0.25,0.25,5.0,0.0,0.78,0.06,5.0,3.32,151
1,1.4,80.71,0.57,1.57,0.57,1.57,24.57,0.9,0.14,0.29,3.19,30.29,7
0,0.1,3.82,0.0,0.0,0.0,0.0,3.82,1.21,0.23,0.81,3.82,4.27,11
1,0.52,18.29,0.79,0.98,0.79,0.98,15.36,0.8,0.42,0.52,0.72,21.0,42
1,0.53,31.04,0.35,0.43,0.35,0.43,23.03,0.9,0.26,0.52,0.84,30.0,23
0,0.07,1.94,0.0,0.0,0.0,0.0,1.94,0.81,0.23,0.6,1.94,4.71,48
1,0.31,12.81,0.03,0.03,0.03,0.03,13.97,1.59,0.36,0.66,0.67,14.72,36
0,0.2,2.3,0.0,0.0,0.0,0.0,2.3,0.58,0.21,0.65,2.3,4.48,128
1,0.64,11.96,0.67,0.67,0.67,0.67,11.49,0.49,0.47,0.4,0.49,18.08,49
1,0.68,39.9,1.0,1.1,1.0,1.1,34.7,0.1,0.2,0.47,2.85,19.1,20
0,0.18,9.36,0.0,0.0,0.0,0.0,9.36,0.57,0.32,0.28,1.3,12.77,22
1,0.55,43.06,1.0,1.11,1.0,1.11,33.7,0.09,0.17,0.51,2.15,22.22,18
0,0.18,1.59,0.0,0.0,0.0,0.0,1.59,0.65,0.23,0.35,1.59,3.51,162
1,0.69,80.2,1.0,3.0,1.0,3.0,23.59,0.48,0.1,0.53,6.47,15.0,5
0,0.1,2.43,0.0,0.0,0.0,0.0,2.43,0.52,0.27,0.75,2.43,4.0,23
1,0.48,23.09,0.19,0.24,0.19,0.24,19.18,0.68,0.2,0.47,0.86,21.44,54
1,0.25,24.25,0.45,0.45,0.45,0.45,22.05,0.68,0.22,0.65,3.57,7.9,20
0,0.58,29.03,0.03,0.03,0.03,0.03,27.61,1.7,0.21,0.31,5.69,26.9,39
1,0.86,24.96,0.04,0.15,0.04,0.15,23.46,0.65,0.23,0.54,2.66,8.94,47
1,0.94,30.49,0.1,0.12,0.1,0.12,24.51,0.67,0.12,0.58,7.27,15.46,41
1,0.88,24.49,0.04,0.06,0.04,0.06,20.51,0.84,0.17,0.59,24.49,13.24,67
1,0.6,31.3,0.4,0.68,0.4,0.68,18.69,0.71,0.28,0.47,1.14,21.5,40
0,0.06,1.68,0.0,0.0,0.0,0.0,1.68,0.63,0.24,0.68,1.68,4.52,73
1,0.68,26.0,0.51,0.6,0.51,0.6,22.75,0.67,0.33,0.46,1.0,20.11,63
1,0.73,19.66,0.12,0.13,0.12,0.13,18.3,0.87,0.34,0.52,0.78,18.76,94
0,0.02,1.31,0.0,0.0,0.0,0.0,1.31,0.55,0.58,0.33,0.26,4.14,35
1,0.49,40.9,1.0,1.1,1.0,1.1,37.18,0.3,0.22,0.48,1.29,3.0,10
1,0.87,34.93,0.44,0.44,0.44,0.44,23.84,0.57,0.26,0.33,1.33,20.35,43
0,0.08,4.53,0.0,0.0,0.0,0.0,4.53,0.3,0.35,0.35,4.53,5.37,30
1,0.78,17.48,0.23,0.23,0.23,0.23,16.23,0.49,0.34,0.58,1.12,12.27,52
0,0.61,11.25,0.06,0.06,0.06,0.06,10.91,0.44,0.34,0.62,1.91,8.73,64
1,0.37,8.43,0.0,0.0,0.0,0.0,9.18,1.39,0.42,0.73,0.76,8.35,37
0,0.22,11.38,0.0,0.0,0.0,0.0,11.38,1.14,0.5,0.37,0.7,11.31,16
1,0.81,17.59,0.13,0.13,0.13,0.13,17.11,0.65,0.27,0.47,1.03,13.87,71
1,0.72,22.06,0.0,0.0,0.0,0.0,19.97,0.5,0.37,0.48,0.89,19.97,86
1,0.55,11.85,0.21,0.21,0.21,0.21,11.16,0.63,0.45,0.67,0.6,15.77,48
0,0.11,1.91,0.0,0.0,0.0,0.0,1.91,0.53,0.24,0.69,1.91,4.56,57
1,0.62,18.53,0.39,0.45,0.39,0.45,16.65,0.79,0.42,0.51,0.76,18.73,62
1,0.68,69.38,0.76,0.81,0.76,0.81,47.0,0.66,0.18,0.44,1.43,40.67,21
0,0.04,1.11,0.0,0.0,0.0,0.0,1.11,0.47,0.24,0.21,1.11,5.23,70
1,0.86,27.47,0.19,0.19,0.19,0.19,19.36,0.72,0.34,0.45,1.14,18.18,74
0,0.06,1.65,0.0,0.0,0.0,0.0,1.65,0.51,0.22,0.79,1.65,4.81,88
1,0.68,19.82,0.56,0.75,0.56,0.75,16.14,0.78,0.41,0.48,0.82,20.75,79
0,0.09,1.83,0.01,0.01,0.01,0.01,1.83,0.48,0.22,0.73,1.83,4.69,108
1,0.75,41.55,0.57,0.8,0.57,0.8,23.04,1.19,0.21,0.44,1.69,20.98,56
0,0.05,1.85,0.0,0.0,0.0,0.0,1.85,0.53,0.23,0.68,1.85,4.53,78
1,0.47,16.35,0.23,0.23,0.23,0.23,16.35,0.21,0.27,0.62,1.32,13.58,26
1,0.75,19.33,0.8,0.8,0.8,0.8,12.08,0.6,0.25,0.59,19.33,42.0,15
0,0.11,2.33,0.0,0.0,0.0,0.0,2.33,0.66,0.2,0.88,2.33,10.28,18
1,0.41,11.39,0.07,0.07,0.07,0.07,11.19,0.44,0.56,0.56,0.47,17.05,56
1,0.46,20.48,0.29,0.32,0.29,0.32,22.68,1.28,0.26,0.55,1.33,13.61,31
0,0.06,2.37,0.0,0.0,0.0,0.0,2.37,0.48,0.19,0.67,2.37,4.74,35
1,0.47,13.83,0.28,0.39,0.28,0.39,14.13,0.5,0.44,0.62,0.74,15.13,46
0,0.06,1.38,0.0,0.0,0.0,0.0,1.38,0.48,0.25,0.63,1.38,4.89,63
1,1.71,111.46,1.0,3.08,1.0,3.08,40.25,1.9,0.14,0.23,2.75,52.46,13
1,0.38,17.56,1.0,1.0,1.0,1.0,16.63,0.65,0.5,0.53,0.53,28.56,18
0,0.07,1.67,0.0,0.0,0.0,0.0,1.67,0.45,0.24,0.63,1.67,4.97,36
1,0.61,31.59,0.79,1.04,0.79,1.04,22.38,0.76,0.26,0.44,1.12,22.53,68
0,0.11,4.57,0.0,0.0,0.0,0.0,4.57,0.16,0.39,0.14,4.57,4.73,84
1,0.6,16.22,0.08,0.1,0.08,0.1,15.69,0.11,0.65,0.52,0.45,25.03,60
0,0.07,2.79,0.0,0.0,0.0,0.0,2.79,0.83,0.26,0.76,2.79,4.14,43
1,0.5,26.87,0.0,0.0,0.0,0.0,18.32,0.99,0.16,0.65,5.45,6.47,15
0,0.07,6.67,0.0,0.0,0.0,0.0,6.67,0.28,0.32,0.43,1.15,10.56,9
1,0.65,44.27,0.93,1.07,0.93,1.07,27.67,0.48,0.27,0.49,0.89,42.0,15
0,0.06,1.11,0.0,0.0,0.0,0.0,1.11,0.41,0.24,0.23,1.11,5.4,55
1,0.63,15.06,0.31,0.36,0.31,0.36,15.06,0.76,0.48,0.47,0.7,15.51,70
1,0.68,15.51,0.31,0.31,0.31,0.31,17.08,1.08,0.33,0.43,0.77,16.0,87
0,0.05,1.93,0.0,0.0,0.0,0.0,1.93,0.59,0.23,0.74,1.93,4.96,46
1,0.38,21.4,0.76,0.96,0.76,0.96,20.06,0.71,0.36,0.48,0.83,21.53,45
1,0.55,18.32,0.07,0.07,0.07,0.07,16.57,0.59,0.43,0.58,0.9,14.75,57
1,0.67,82.78,1.0,1.22,1.0,1.22,29.8,0.81,0.15,0.43,3.76,15.0,9
0,0.04,1.2,0.0,0.0,0.0,0.0,1.2,0.43,0.2,0.33,1.2,3.42,40
1,0.7,33.74,1.0,1.02,1.0,1.02,28.34,0.37,0.2,0.42,1.29,24.19,42
0,0.12,3.26,0.57,0.57,0.57,0.57,3.26,0.47,0.36,0.16,1.03,7.93,74
1,0.59,18.18,0.81,0.82,0.81,0.82,17.39,0.37,0.44,0.35,0.43,33.22,88
0,0.13,1.62,0.0,0.0,0.0,0.0,1.62,1.53,0.24,0.38,1.62,5.97,224
1,0.35,15.56,0.06,0.06,0.06,0.06,13.92,0.81,0.34,0.46,0.81,14.74,68
0,0.06,1.85,0.0,0.0,0.0,0.0,1.85,0.63,0.23,0.58,1.85,4.4,103
1,0.44,12.69,0.24,0.29,0.24,0.29,11.32,0.59,0.5,0.55,0.66,14.86,58
0,0.13,2.04,0.0,0.0,0.0,0.0,2.04,0.52,0.24,0.42,2.04,4.43,102
1,0.4,8.59,0.35,0.35,0.35,0.35,9.19,0.72,0.51,0.47,0.44,15.57,46
0,0.1,1.62,0.0,0.0,0.0,0.0,1.62,0.55,0.24,0.71,1.62,4.71,63
1,0.84,24.91,0.83,0.85,0.83,0.85,17.48,0.83,0.29,0.57,1.57,9.74,47
0,0.01,1.27,0.0,0.0,0.0,0.0,1.27,0.37,0.37,1.0,0.42,4.0,11
1,0.43,69.17,1.0,1.33,1.0,1.33,46.11,0.07,0.16,0.55,5.85,18.83,6
0,0.02,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.2,3.0,3.6,5
1,0.83,49.18,0.98,1.34,0.98,1.34,23.95,0.39,0.2,0.36,1.81,28.84,56
1,0.65,22.54,0.04,0.04,0.04,0.04,19.51,0.73,0.25,0.5,1.99,11.35,71
0,0.05,2.36,0.0,0.0,0.0,0.0,2.36,0.74,0.67,0.45,1.18,3.71,55
1,0.8,35.85,0.82,1.21,0.82,1.21,20.4,0.29,0.17,0.34,0.91,23.36,33
0,0.03,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.97,0.05,2.0,4.0,22
1,0.91,79.0,1.0,1.1,1.0,1.1,15.19,0.07,0.15,0.39,11.29,18.8,10
0,0.03,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.11,3.0,3.56,9
1,0.8,38.12,0.16,0.16,0.16,0.16,34.04,0.33,0.22,0.42,1.81,15.4,25
0,0.08,1.88,0.0,0.0,0.0,0.0,1.88,0.44,0.22,0.77,1.88,4.8,50
1,0.73,16.19,0.23,0.24,0.23,0.24,14.05,0.81,0.47,0.51,0.7,16.96,79
1,0.7,39.96,0.92,1.67,0.92,1.67,29.97,0.98,0.27,0.43,1.17,24.79,24
0,0.13,6.14,0.76,0.76,0.76,0.76,6.14,0.56,0.32,0.32,1.16,7.21,29
1,0.64,30.38,0.1,0.17,0.1,0.17,18.74,0.72,0.28,0.56,1.53,14.62,29
0,0.13,2.12,0.0,0.0,0.0,0.0,2.12,0.61,0.23,0.53,2.12,4.43,84
1,0.8,24.12,0.2,0.2,0.2,0.2,17.32,0.79,0.35,0.53,0.97,18.62,56
0,0.1,1.67,0.0,0.0,0.0,0.0,1.67,0.49,0.22,0.76,1.67,4.81,99
1,0.58,37.27,0.5,0.55,0.5,0.55,30.37,0.38,0.14,0.42,1.34,26.5,44
0,0.03,1.78,0.0,0.0,0.0,0.0,1.78,0.7,0.24,0.71,1.78,4.74,50
1,0.64,16.39,0.2,0.22,0.2,0.22,15.49,0.81,0.46,0.54,0.62,19.64,69
1,0.56,36.89,0.79,0.84,0.79,0.84,22.61,0.53,0.24,0.51,1.28,22.11,19
0,0.07,1.69,0.0,0.0,0.0,0.0,1.69,0.6,0.23,0.68,1.69,4.92,48
1,0.63,16.32,0.32,0.4,0.32,0.4,18.56,0.87,0.3,0.52,0.85,16.07,91
0,0.04,2.09,0.0,0.0,0.0,0.0,2.09,0.54,0.23,0.74,2.09,4.98,46
1,0.64,22.41,0.2,0.2,0.2,0.2,17.67,0.69,0.38,0.54,1.39,14.71,41
1,0.55,13.71,0.94,1.06,0.94,1.06,11.81,0.94,0.53,0.48,0.41,26.23,31
0,0.07,1.1,0.0,0.0,0.0,0.0,1.1,0.42,0.24,0.22,1.1,5.33,49
1,0.37,8.75,0.49,0.54,0.49,0.54,11.34,0.87,0.34,0.53,0.53,13.93,57
0,0.09,1.66,0.0,0.0,0.0,0.0,1.66,0.51,0.23,0.65,1.66,4.74,70
1,0.34,11.46,0.42,0.42,0.42,0.42,14.9,1.24,0.26,0.6,0.79,11.5,26
0,0.07,1.5,0.0,0.0,0.0,0.0,1.5,0.47,0.24,0.67,1.5,4.86,42
1,0.5,10.67,0.44,0.56,0.44,0.56,9.56,0.53,0.55,0.57,0.44,20.51,43
1,0.54,15.6,0.8,1.55,0.8,1.55,15.22,0.69,0.51,0.4,0.59,20.8,40
0,0.08,2.11,0.0,0.0,0.0,0.0,2.11,0.59,0.23,0.73,2.11,5.13,46
1,0.17,33.2,1.0,1.6,1.0,1.6,33.2,0.18,0.59,0.45,1.11,27.4,5
1,0.73,12.91,0.09,0.18,0.09,0.18,10.92,1.23,0.25,0.74,1.46,8.0,22
1,0.64,22.0,0.36,0.36,0.36,0.36,20.17,0.68,0.37,0.55,0.9,19.06,33
1,0.7,12.15,0.95,0.97,0.95,0.97,11.4,0.29,0.61,0.43,0.55,16.97,106
1,0.52,13.38,0.68,0.7,0.68,0.7,15.75,0.79,0.28,0.4,0.41,27.44,93
0,0.07,1.85,0.0,0.0,0.0,0.0,1.85,0.53,0.18,0.79,1.85,4.6,86
1,0.71,40.0,1.0,1.05,1.0,1.05,31.43,0.44,0.17,0.46,4.4,15.09,22
0,0.24,2.68,0.0,0.0,0.0,0.0,2.68,1.66,0.22,0.45,2.42,3.59,114
1,0.33,14.82,0.0,0.0,0.0,0.0,14.82,0.42,0.46,0.6,0.99,14.64,11
1,0.84,24.5,0.01,0.01,0.01,0.01,17.77,0.7,0.34,0.47,1.01,18.04,74
0,0.09,1.74,0.0,0.0,0.0,0.0,1.74,0.5,0.21,0.77,1.74,4.81,106
1,0.5,12.79,0.81,0.85,0.81,0.85,12.33,0.47,0.56,0.45,0.55,18.06,53
0,0.1,1.82,0.0,0.0,0.0,0.0,1.82,0.55,0.25,0.63,1.82,4.72,74
1,0.55,21.79,0.56,0.72,0.56,0.72,16.35,1.16,0.24,0.42,1.34,12.97,39
0,0.05,2.0,0.02,0.02,0.02,0.02,2.0,0.47,0.21,0.89,2.0,5.1,41
1,0.86,29.99,0.19,0.2,0.19,0.2,22.27,0.6,0.3,0.45,1.24,17.77,75
0,0.07,1.75,0.0,0.0,0.0,0.0,1.75,0.51,0.22,0.76,1.75,4.85,110
1,0.87,30.72,0.23,0.23,0.23,0.23,23.19,0.63,0.29,0.46,1.26,17.91,74
0,0.07,1.84,0.0,0.0,0.0,0.0,1.84,0.5,0.21,0.73,1.84,4.81,97
1,0.5,23.67,0.17,0.17,0.17,0.17,17.04,0.92,0.27,0.67,1.43,12.94,18
1,0.56,13.87,0.29,0.29,0.29,0.29,14.96,1.0,0.37,0.56,0.63,14.4,55
0,0.03,1.62,0.0,0.0,0.0,0.0,1.62,0.53,0.25,0.69,1.62,5.73,26
1,0.7,13.44,0.8,0.84,0.8,0.84,13.01,0.19,0.52,0.43,0.56,17.16,91
0,0.22,4.96,0.94,0.96,0.94,0.96,4.96,0.26,0.6,0.15,2.48,4.64,77
1,0.44,20.41,1.0,1.05,1.0,1.05,17.96,0.67,0.41,0.53,0.67,26.95,22
1,0.69,12.54,0.77,0.84,0.77,0.84,12.54,0.22,0.52,0.28,0.55,15.13,94
1,0.69,12.63,0.75,0.75,0.75,0.75,12.35,0.29,0.53,0.39,0.51,16.62,89
0,0.25,5.46,0.91,0.91,0.91,0.91,5.46,0.26,0.57,0.14,2.73,4.73,74
1,0.51,10.91,0.22,0.22,0.22,0.22,10.91,0.42,0.56,0.61,0.48,17.73,45
0,0.08,1.6,0.0,0.0,0.0,0.0,1.6,0.54,0.25,0.66,1.6,4.81,48
1,0.38,13.27,0.73,0.82,0.73,0.82,12.17,0.36,0.6,0.71,0.86,16.09,11
0,0.29,2.24,0.02,0.02,0.02,0.02,2.24,0.61,0.21,0.65,2.24,4.9,49
1,0.59,10.22,0.22,0.25,0.22,0.25,9.95,0.26,0.33,0.63,1.1,13.33,36
0,0.17,10.6,0.0,0.0,0.0,0.0,10.6,0.91,0.31,0.35,1.71,11.2,10
1,0.92,37.52,0.29,0.29,0.29,0.29,18.03,0.43,0.2,0.3,2.45,12.03,111
1,0.68,12.94,0.84,0.85,0.84,0.85,11.88,0.22,0.53,0.41,0.54,16.36,89
0,0.24,5.45,0.99,0.99,0.99,0.99,5.45,0.25,0.62,0.13,2.72,4.71,76
1,0.18,9.71,0.0,0.0,0.0,0.0,8.5,0.28,0.56,0.91,0.72,11.29,7
0,0.36,12.27,0.09,0.09,0.09,0.09,12.27,0.6,0.23,0.84,1.69,13.55,11
1,0.88,82.0,0.0,0.0,0.0,0.0,20.0,0.08,0.06,0.42,6.31,15.0,10
1,0.86,52.13,1.0,2.19,1.0,2.19,36.37,0.06,0.45,0.35,2.27,15.0,90
0,0.01,1.57,0.0,0.0,0.0,0.0,1.57,0.5,0.23,0.82,1.57,4.5,28
1,0.76,18.11,0.37,0.38,0.37,0.38,17.35,0.63,0.29,0.43,18.11,20.82,91
0,0.19,2.89,0.0,0.0,0.0,0.0,2.89,0.65,0.21,0.31,2.89,3.53,144
1,0.87,16.55,0.25,0.25,0.25,0.25,15.29,0.72,0.29,0.47,16.55,19.34,97
1,0.5,22.21,0.7,0.76,0.7,0.76,20.59,1.31,0.28,0.37,0.91,21.98,89
0,0.04,1.74,0.0,0.0,0.0,0.0,1.74,1.37,0.21,0.46,1.74,5.2,88
1,0.89,30.49,0.34,0.43,0.34,0.43,15.5,0.41,0.2,0.3,1.96,12.26,93
1,0.51,12.29,0.29,0.29,0.29,0.29,13.8,0.97,0.36,0.53,0.56,14.93,55
0,0.05,1.94,0.0,0.0,0.0,0.0,1.94,0.74,0.25,0.61,1.94,5.81,32
1,0.49,27.93,0.75,0.89,0.75,0.89,23.7,0.79,0.37,0.51,0.65,36.04,28
0,0.09,1.95,0.0,0.0,0.0,0.0,1.95,0.47,0.22,0.67,1.95,4.71,75
1,0.86,27.55,0.2,0.21,0.2,0.21,21.75,0.62,0.3,0.48,1.11,18.75,75
0,0.07,1.76,0.0,0.0,0.0,0.0,1.76,0.57,0.22,0.73,1.76,4.77,96
1,0.91,87.0,1.0,1.1,1.0,1.1,12.43,0.11,0.08,0.54,6.69,33.0,10
0,0.01,2.0,0.0,0.0,0.0,0.0,2.0,0.41,0.28,0.75,2.0,4.25,4
1,0.29,21.0,0.2,0.4,0.2,0.4,21.0,0.87,0.2,0.73,21.0,17.2,5
0,0.6,6.72,0.0,0.0,0.0,0.0,6.72,0.91,0.34,0.36,6.72,6.31,32
1,0.87,30.31,0.21,0.21,0.21,0.21,23.72,0.63,0.32,0.46,1.25,17.96,72
0,0.06,1.81,0.0,0.0,0.0,0.0,1.81,0.5,0.22,0.71,1.81,4.78,86
1,0.42,16.3,1.0,1.13,1.0,1.13,15.62,0.61,0.35,0.38,1.11,19.13,23
0,0.19,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.89,0.08,4.0,3.65,43
1,0.59,16.33,0.37,0.57,0.37,0.57,15.08,0.98,0.41,0.52,0.63,20.7,60
0,0.09,1.79,0.0,0.0,0.0,0.0,1.79,0.54,0.22,0.72,1.79,4.43,81
1,0.53,9.25,0.02,0.02,0.02,0.02,9.25,0.58,0.49,0.74,0.72,10.27,56
0,0.04,2.5,0.0,0.0,0.0,0.0,2.5,0.33,0.28,0.68,2.5,3.31,16
1,0.44,15.0,0.25,0.45,0.25,0.45,13.04,0.42,0.49,0.58,0.74,16.2,20
1,0.73,16.9,0.31,0.37,0.31,0.37,14.83,0.96,0.45,0.5,0.8,14.87,93
1,0.62,10.96,0.0,0.0,0.0,0.0,10.73,0.4,0.49,0.63,0.89,8.98,48
1,0.5,10.48,0.3,0.3,0.3,0.3,12.04,0.9,0.41,0.56,0.47,15.61,54
0,0.04,1.67,0.0,0.0,0.0,0.0,1.67,0.55,0.26,0.65,1.67,5.71,24
1,0.67,20.61,0.8,0.8,0.8,0.8,19.8,0.69,0.42,0.56,0.79,23.06,49
0,0.16,5.3,0.84,0.84,0.84,0.84,5.3,0.48,0.39,0.31,1.62,7.3,44
1,0.69,12.07,0.73,0.8,0.73,0.8,11.95,0.3,0.52,0.42,0.5,16.57,94
0,0.23,4.72,0.75,0.75,0.75,0.75,4.72,0.29,0.55,0.15,2.36,4.46,80
1,0.81,13.59,0.64,0.66,0.64,0.66,12.59,0.19,0.52,0.34,0.56,16.14,163
0,0.28,5.14,0.71,0.71,0.71,0.71,5.14,0.25,0.56,0.07,2.57,4.67,147
1,0.7,12.54,0.02,0.02,0.02,0.02,11.79,0.34,0.49,0.61,0.98,10.19,63
1,0.85,30.77,0.76,0.82,0.76,0.82,27.06,0.36,0.18,0.46,25.73,19.85,102
1,0.51,12.21,0.77,0.8,0.77,0.8,11.84,0.25,0.51,0.37,0.52,16.62,130
0,0.17,4.41,0.84,0.84,0.84,0.84,4.41,0.32,0.58,0.12,2.2,4.31,118
1,0.49,9.42,0.34,0.36,0.34,0.36,14.2,0.96,0.33,0.51,0.54,14.42,89
0,0.56,22.33,0.14,0.14,0.14,0.14,22.33,0.89,0.33,0.31,1.08,13.74,43
1,0.34,13.63,0.2,0.2,0.2,0.2,12.39,0.54,0.5,0.56,0.63,17.3,30
0,0.08,1.59,0.0,0.0,0.0,0.0,1.59,0.55,0.24,0.73,1.59,4.83,59
1,0.83,36.25,0.23,0.25,0.23,0.25,19.6,0.36,0.21,0.38,1.49,17.45,53
1,0.34,9.17,0.03,0.03,0.03,0.03,8.33,1.41,0.6,0.72,0.47,14.33,30
0,0.19,1.75,0.0,0.0,0.0,0.0,1.75,0.51,0.26,0.58,1.75,4.66,85
1,0.67,7.92,0.02,0.02,0.02,0.02,8.0,0.24,0.31,0.44,2.63,7.71,99
0,0.05,3.88,0.0,0.0,0.0,0.0,3.88,0.31,0.38,0.68,1.29,4.75,16
1,0.78,14.63,0.0,0.0,0.0,0.0,11.97,1.0,0.25,0.7,1.65,8.04,27
1,0.55,14.43,0.33,0.37,0.33,0.37,14.98,1.04,0.36,0.49,0.65,14.46,54
0,0.02,1.38,0.0,0.0,0.0,0.0,1.38,0.47,0.2,0.76,1.38,5.21,24
1,0.69,12.07,0.73,0.8,0.73,0.8,11.95,0.3,0.52,0.42,0.5,16.57,94
0,0.23,4.72,0.75,0.75,0.75,0.75,4.72,0.29,0.55,0.15,2.36,4.46,80
1,0.68,13.41,0.74,0.77,0.74,0.77,13.01,0.21,0.51,0.46,0.54,17.65,66
0,0.24,5.73,0.89,0.89,0.89,0.89,5.73,0.21,0.58,0.13,2.86,4.8,55
1,0.54,11.21,0.13,0.25,0.13,0.25,10.8,0.41,0.32,0.59,1.14,13.06,52
0,0.23,17.57,0.0,0.0,0.0,0.0,17.57,0.68,0.25,0.38,1.92,16.5,14
1,0.6,10.71,0.08,0.08,0.08,0.08,10.71,0.39,0.48,0.61,0.85,9.44,48
1,0.75,12.98,0.71,0.76,0.71,0.76,12.62,0.21,0.53,0.32,0.55,15.14,104
0,0.22,4.63,0.86,0.86,0.86,0.86,4.63,0.29,0.62,0.16,2.31,4.57,86
1,1.87,27.0,0.97,2.33,0.97,2.33,24.01,10.96,0.43,0.2,1.13,25.51,433
0,0.09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24,1.0,1.0,4.0,555
1,0.47,18.36,0.56,0.56,0.56,0.56,17.65,1.91,0.48,0.46,0.65,19.28,25
