page_with_posts,word_count,date_count,post_term_count,lexical_diversity,article_count,div_count,by_count,element_count,post_term_count_url,top_class_count,top_3_class_count,top_class_prop_total,top_class_prop_unique_words,mean_descendant_count
1,14694,489,1535,0.16,345,364,11,3596,0,345,345,0.99,0.24,19.64071190211346
1,906,11,201,0.45,9,140,10,547,1,22,14.67,0.13,0.45,29.46617915904936
1,295,2,37,0.54,5,58,0,193,0,6,5.67,0.03,1.0,16.077720207253886
1,665,13,48,0.53,6,1,4,85,1,8,6.67,0.08,0.78,7.517647058823529
1,173,5,43,0.74,5,15,1,96,0,6,5.33,0.01,1.0,12.96875
1,355,2,103,0.52,5,51,1,231,0,19,9.67,0.13,0.03,19.251082251082252
1,1302,20,196,0.39,28,160,3,930,0,64,53.33,0.11,0.0,23.67956989247312
1,285,5,49,0.53,5,7,2,146,1,5,2.33,0.04,0.0,11.554794520547945
1,886,7,112,0.43,7,58,3,239,0,8,7.67,0.02,0.13,16.15899581589958
1,443,11,367,0.45,10,74,1,313,1,10,10,0.56,0.36,21.61341853035144
1,3558,18,183,0.31,5,28,11,995,0,206,167,0.07,0.29,22.192964824120605
1,207,11,97,0.44,10,5,1,195,1,22,13.33,0.12,0.23,18.256410256410255
1,278,5,60,0.59,5,3,0,111,0,5,5,0.89,0.74,11.945945945945946
1,442,7,63,0.52,7,22,0,101,0,7,7,0.93,0.8,13.722772277227723
1,411,3,185,0.4,5,92,1,381,1,20,14,0.08,0.15,27.88976377952756
1,2428,15,142,0.38,10,56,3,314,0,26,15.33,0.01,0.33,16.76751592356688
1,4164,30,70,0.26,7,56,13,695,0,5,4.67,0.06,0.82,29.572661870503598
1,408,1,177,0.5,29,146,2,471,0,29,23,0.0,0,18.426751592356688
1,568,8,117,0.48,5,26,1,306,0,15,8.33,0.02,0.0,16.826797385620914
1,370,5,61,0.56,6,0,0,112,0,6,4.67,0.13,0.1,9.116071428571429
1,1103,11,171,0.44,10,13,5,210,0,10,10,0.95,0.7,10.776190476190477
1,869,13,35,0.51,11,53,3,268,0,11,9.33,0.7,0.65,15.167910447761194
1,1004,21,1380,0.39,20,207,0,755,1,20,20,1.0,0.48,14.394701986754967
1,919,13,526,0.44,13,92,3,682,0,13,13,0.9,0.56,19.063049853372434
1,1379,19,539,0.39,18,98,2,1043,1,43,30.67,0.04,0.37,16.917545541706616
1,473,1,327,0.35,5,149,2,598,0,29,21,0.05,0.0,20.235785953177256
1,761,10,102,0.41,9,73,2,345,0,16,10.67,0.03,0.0,24.857971014492755
1,1227,27,772,0.37,20,362,0,810,1,60,37.33,0.12,0.0,47.028395061728396
1,105,11,185,0.73,11,8,1,209,0,33,18.33,0.24,0.41,25.25358851674641
1,481,7,198,0.36,5,72,1,610,0,90,54,0.88,0.57,23.968852459016393
1,20864,107,1370,0.13,11,215,135,2932,0,96,70.67,0.0,0,25.642223738062757
1,345,6,125,0.59,5,33,2,170,0,7,6.33,0.03,1.0,17.370588235294118
1,594,15,99,0.49,8,26,3,220,0,8,8,0.9,0.58,25.277272727272727
1,737,4,153,0.57,10,17,10,201,0,10,10,0.95,0.74,25.845771144278608
1,5793,82,781,0.32,10,46,5,2579,0,746,273.67,0.44,0.2,23.079100426521908
1,2009,20,131,0.38,10,3,8,317,0,13,11,0.04,0.81,10.92429022082019
1,764,24,319,0.62,21,296,1,1037,1,85,85,0.15,0.95,40.2970106075217
1,1431,26,78,0.51,7,42,0,306,1,18,11.67,1.16,0.18,22.88235294117647
1,856,3,258,0.53,10,84,0,652,1,24,22.67,0.08,0.79,14.900306748466258
1,1347,43,63,0.35,10,4,5,172,0,10,10,0.86,0.41,12.383720930232558
1,311,14,145,0.48,5,21,5,180,1,10,10,0.11,0.0,19.427777777777777
1,328,27,140,0.43,20,23,1,329,1,41,26.33,0.14,0.18,19.386018237082066
1,399,43,227,0.37,9,127,0,639,0,28,25,0.12,0.0,15.708920187793428
1,300,5,112,0.58,5,37,0,175,1,11,8.67,0.04,1.0,13.994285714285715
1,2157,17,445,0.33,6,134,5,1178,1,53,50.33,0.05,0.84,27.325127334465193
1,369,10,172,0.44,10,71,2,346,1,11,11,0.07,0.45,21.71965317919075
1,701,10,196,0.42,10,44,0,304,0,10,10,0.57,0.54,11.578947368421053
1,917,18,229,0.39,10,57,7,369,0,10,10,0.94,0.47,18.065040650406505
1,197,1,241,0.32,10,102,0,420,0,10,10,0.88,0.4,24.45952380952381
1,435,20,338,0.41,19,132,0,539,1,19,19,0.72,0.19,21.844155844155843
1,1002,14,528,0.44,12,184,2,572,1,57,45.33,0.07,0.17,34.28671328671329
1,1654,5,278,0.45,56,607,4,1665,0,73,73,0.37,0.62,52.147147147147145
1,9706,13,127,0.24,13,78,50,641,0,22,16,0.0,0.59,19.1591263650546
1,4409,8,155,0.26,5,56,4,1319,0,358,206.67,0.1,0.03,22.151630022744502
1,2058,45,262,0.33,20,98,2,483,1,40,26.67,0.03,0.23,16.853002070393376
1,595,10,170,0.41,10,72,1,339,1,20,15.67,0.13,0.22,12.359882005899705
1,595,10,170,0.41,10,72,1,339,1,20,15.67,0.13,0.22,12.359882005899705
1,2125,78,140,0.37,9,25,6,769,0,62,53.33,0.09,0.35,24.8777633289987
1,32266,244,445,0.14,44,71,150,2163,1,156,81.33,0.0,0,20.64724919093851
1,306,0,27,0.61,10,14,0,140,0,10,5.67,0.0,0,12.464285714285714
1,1473,22,535,0.46,20,125,25,581,1,40,26.67,0.03,0,12.332185886402755
1,552,11,107,0.37,23,47,3,333,1,23,23,0.8,0.35,21.40840840840841
1,380,0,280,0.55,14,40,1,322,0,28,18.67,0.14,0.71,21.543478260869566
1,3322,106,587,0.33,94,98,8,945,1,94,93.33,0.17,0.65,25.155555555555555
1,8338,1,1694,0.18,115,398,41,1972,1,115,91,0.09,0.2,12.633874239350913
1,18313,77,730,0.21,20,839,84,2815,1,149,103.33,0.96,0.39,34.14174067495559
1,969,11,324,0.48,10,61,12,583,0,20,16,0.15,0.03,15.780445969125214
1,836,0,306,0.44,10,481,5,945,0,72,53.67,0.97,0.52,22.6
1,732,22,395,0.45,15,250,5,1050,1,77,64.67,0.27,0.27,31.622857142857143
1,956,5,57,0.49,7,14,2,414,0,24,12.67,0.0,0,11.340579710144928
1,228,1,139,0.8,12,33,1,363,1,32,32,0.3,0.22,16.564738292011018
1,1387,0,38,0.43,13,10,5,183,0,6,5.67,0.18,0.75,19.16393442622951
1,4749,136,845,0.3,10,35,19,1095,1,145,117,0.22,0.35,21.33881278538813
1,221,1,14,0.63,6,27,2,76,0,10,8.67,0.67,0.49,12.447368421052632
1,644,27,397,0.42,8,10,2,536,1,33,16.67,0.06,0.0,20.817164179104477
1,9362,111,88,0.32,10,30,14,767,0,39,26.67,0.01,0.59,14.636245110821381
1,850,14,266,0.47,14,76,2,433,0,14,14,0.89,0.61,22.678983833718245
1,7132,43,329,0.28,10,81,25,733,1,20,17,0.01,0.4,27.020463847203274
1,916,11,454,0.48,10,157,10,789,1,76,35.67,0.0,0,23.572877059569073
1,659,24,159,0.42,7,64,8,400,1,14,12,0.0,0,23.78
1,1121,16,478,0.41,10,97,9,681,1,30,19,0.09,0.0,23.16152716593245
1,1121,16,478,0.41,10,97,9,681,2,30,19,0.09,0.0,23.16152716593245
1,994,22,184,0.38,16,90,0,364,0,32,21.33,0.17,0.06,17.744505494505493
1,456,2,56,0.52,8,54,2,301,0,14,9.67,0.0,0,14.847176079734218
1,913,6,38,0.57,11,54,4,305,0,15,10.33,1.18,0.54,19.360655737704917
1,1569,2,107,0.41,10,55,3,314,0,13,12,0.03,0.38,20.366242038216562
1,4300,714,4382,0.46,712,143,2,3273,1,712,476.33,0.75,0.48,15.397494653223342
1,264,1,156,0.68,6,49,0,379,1,28,22,0.17,0.92,9.878627968337732
1,1551,14,880,0.38,10,120,13,930,1,50,34.33,0.08,0.87,19.13763440860215
1,1441,59,210,0.38,10,63,10,471,1,53,38.67,0.28,0.64,19.006369426751593
1,5189,382,1662,0.16,208,4,2,1523,1,1,1,0.0,1.0,17.026263952724886
1,656,11,260,0.52,10,473,1,895,0,72,51,1.0,0.53,21.886033519553074
1,970,38,446,0.33,10,68,2,666,1,16,12,0.06,0.04,19.493993993993993
1,2069,19,321,0.44,10,46,0,591,1,36,18.67,0.03,0.15,16.467005076142133
1,1259,106,235,0.35,55,10,2,357,1,8,3.33,0.01,1.0,13.742296918767506
1,1391,21,229,0.4,20,83,2,275,1,21,20.33,0.0,0,14.447272727272727
1,719,0,357,0.45,12,45,0,350,1,12,12,0.91,0.55,21.48
1,2242,201,824,0.39,190,10,4,1067,1,190,130,0.58,0.57,15.792877225866917
1,1167,16,448,0.43,10,143,4,922,1,28,23.67,0.08,0.09,14.162689804772235
1,1691,0,305,0.49,35,45,0,358,1,35,35,0.97,0.8,18.70949720670391
1,978,21,1234,0.47,10,242,24,628,1,21,21,0.33,0.26,17.697452229299362
1,693,17,333,0.44,86,21,1,703,2,21,15.33,0.04,0.65,19.349928876244665
1,503,11,119,0.52,8,37,2,167,1,9,8.33,0.9,0.67,19.49700598802395
1,1348,12,731,0.36,10,96,0,885,1,123,48.67,0.3,0.53,19.589830508474577
1,707,33,899,0.4,10,212,1,904,1,10,10,0.24,0.44,29.162610619469028
1,1149,27,481,0.36,25,87,4,618,1,25,25,0.97,0.38,26.339805825242717
1,1183,1,240,0.44,7,579,3,919,1,46,33,0.52,0.6,15.822633297062024
1,1822,25,879,0.38,10,261,10,992,1,31,24.33,0.02,0.03,25.87298387096774
1,1302,33,455,0.34,10,53,8,402,1,16,12,0.14,0.6,20.497512437810947
1,455,10,333,0.62,9,113,1,426,1,23,14.67,1.13,0.52,15.64319248826291
1,1626,46,423,0.36,25,99,4,575,1,25,25,0.98,0.38,26.342608695652174
1,221,9,53,0.58,5,21,0,168,1,5,5,0.83,0.75,11.892857142857142
1,1138,18,415,0.46,10,42,1,393,1,10,10,1.01,0.46,16.216284987277355
1,508,19,162,0.49,8,33,8,191,1,12,9.33,0.95,0.5,15.565445026178011
1,1092,14,53,0.41,5,103,2,309,2,16,14,0.03,0.56,17.521035598705502
1,329,9,365,0.49,11,98,0,386,1,10,10,0.51,0.56,21.45077720207254
1,950,0,807,0.45,51,154,2,633,1,42,42,0.42,0.4,13.368088467614534
1,1060,15,743,0.34,12,58,0,791,1,12,12,0.73,0.43,21.149178255372945
1,941,10,217,0.44,7,41,1,233,1,10,10,0.01,0.6,17.811158798283262
1,936,31,126,0.38,10,33,18,378,1,71,39,0.15,0.6,19.055555555555557
1,1279,25,507,0.33,25,120,2,669,1,25,25,0.97,0.37,24.369207772795217
1,1139,21,154,0.4,9,74,11,456,1,98,39.33,0.11,0.01,21.280701754385966
1,235,17,28,0.52,5,1,0,103,1,5,5,0.91,0.55,10.116504854368932
1,5448,62,686,0.26,10,105,12,1275,1,51,50.33,0.03,0.56,23.257254901960785
1,1441,4,153,0.3,10,15,1,290,1,15,12,0.09,0.5,14.386206896551725
1,2786,49,354,0.38,5,29,2,691,1,19,13,0.01,0.0,18.835021707670045
1,4173,11,538,0.32,10,56,15,604,1,20,14.33,0.01,0.42,20.24503311258278
1,1930,59,867,0.37,10,143,1,1112,1,53,45.33,0.07,0.11,22.616007194244606
1,770,25,178,0.47,24,199,6,475,1,25,24.33,0.26,0.16,18.20842105263158
1,744,10,224,0.55,9,69,0,275,1,9,9,0.87,0.55,14.214545454545455
1,571,9,187,0.54,8,44,2,250,1,8,8,0.97,0.66,22.68
1,13083,173,455,0.2,10,65,39,1114,1,45,23.33,0.07,0.48,28.41382405745063
1,960,5,161,0.48,5,69,3,551,1,12,9.67,0.04,0.75,17.065335753176043
1,1785,36,345,0.4,25,55,30,298,1,25,25,0.99,0.59,15.573825503355705
1,1005,12,350,0.44,11,75,10,541,2,12,11,0.08,0.98,19.972273567467653
1,1092,27,404,0.39,24,311,2,1026,1,80,67.33,0.13,0.91,23.61111111111111
1,554,11,122,0.44,10,55,1,292,1,31,18.67,0.36,0.77,16.424657534246574
1,10045,250,526,0.22,10,50,31,1505,1,20,13.33,0.0,0.0,22.50232558139535
1,361,6,293,0.46,10,92,2,371,1,12,10.67,0.06,1.0,25.40431266846361
1,853,6,338,0.47,10,537,1,1043,1,83,57,1.03,0.48,21.458293384467883
1,847,6,338,0.47,10,537,1,1043,1,83,57,1.03,0.48,21.458293384467883
1,1181,17,1323,0.44,7,168,3,619,1,42,21,0.05,0.0,45.38610662358643
1,1160,5,522,0.42,25,63,1,414,1,25,25,0.97,0.62,21.997584541062803
1,989,19,409,0.46,18,165,5,715,1,46,27.33,0.61,0.71,22.229370629370628
1,1827,12,465,0.43,12,98,0,452,1,17,13.67,0.02,0.82,19.028761061946902
1,5460,43,609,0.25,10,52,12,892,1,16,12,0.0,0.63,20.772421524663677
1,1612,116,448,0.3,10,61,28,666,1,67,63.33,0.26,0.05,23.83783783783784
1,703,13,87,0.46,10,62,0,258,1,24,14.67,0.04,0.21,21.662790697674417
1,335,26,133,0.62,6,44,2,409,1,8,7.67,0.12,0.51,21.87530562347188
1,1074,8,179,0.36,10,150,1,333,1,20,16.67,0.03,0.05,30.73873873873874
1,4792,19,422,0.28,10,33,50,672,1,10,10,0.95,0.66,13.038690476190476
1,359,4,105,0.58,9,55,1,222,1,13,10.33,0.04,0.18,18.49099099099099
1,1027,13,378,0.44,10,602,1,1213,1,94,63,0.79,0.44,22.69909315746084
1,1038,8,445,0.41,25,58,2,469,1,25,25,0.99,0.54,24.326226012793178
1,912,7,369,0.45,12,161,4,627,1,26,24.33,0.12,0.0,22.577352472089313
1,410,0,409,0.36,15,118,0,468,1,14,11.33,0.0,0,23.655982905982906
1,1774,35,455,0.35,25,113,1,639,1,34,34,0.0,0,26.959311424100157
1,16448,663,1789,0.19,455,530,432,6355,1,454,454,0.64,0.33,19.158300550747445
1,255,0,109,0.4,9,27,0,228,1,9,9,0.88,0.31,15.416666666666666
1,790,13,873,0.54,11,73,3,542,1,22,15,0.13,0.48,15.164206642066421
1,141,10,160,0.6,11,2,1,172,1,11,10.67,0.44,0.24,10.377906976744185
1,801,0,97,0.46,7,8,0,121,1,7,6.33,0.05,0.46,15.206611570247935
1,1255,19,530,0.3,25,110,0,649,1,25,25,0.95,0.35,25.078582434514637
1,475,12,276,0.43,10,39,1,223,1,10,10,0.66,0.4,19.255605381165918
1,25540,68,1392,0.14,10,79,125,2274,1,23,18.67,0.01,0.49,23.660070360598066
1,904,14,154,0.41,10,12,2,346,1,10,10,0.92,0.59,19.583815028901736
1,1623,52,644,0.38,10,34,14,478,1,20,16.67,0.07,0.0,20.326359832635983
1,5423,57,263,0.23,5,9,12,628,1,11,7,0.06,0.63,11.963375796178344
1,725,2,293,0.47,10,53,3,430,1,13,11,0.0,0,13.276744186046512
1,424,5,250,0.67,5,104,0,429,1,34,24.67,0.13,0.91,20.571095571095572
1,645,12,614,0.58,5,69,1,616,1,27,14.67,0.07,0.86,11.215909090909092
1,1831,66,449,0.3,25,113,6,560,1,25,25,0.98,0.39,26.830357142857142
1,905,14,503,0.48,14,57,1,701,1,102,86,0.25,0.49,35.09843081312411
1,1324,173,1042,0.35,10,158,0,1353,1,56,55.33,0.1,0.57,28.85809312638581
1,6142,88,311,0.28,10,99,100,1368,0,10,10,0.97,0.7,29.926169590643276
1,776,0,92,0.45,11,0,1,123,0,11,11,0.79,0.72,20.447154471544714
1,328,7,62,0.54,10,42,1,328,0,11,9.33,0.04,1.0,17.076219512195124
1,1107,25,295,0.39,5,156,1,701,0,36,28,0.0,0,19.158345221112697
1,259,5,37,0.57,5,17,1,116,1,5,5,0.93,0.66,14.344827586206897
1,1043,1,253,0.49,19,131,0,900,0,388,147.67,0.8,0.26,14.616666666666667
1,845,23,590,0.51,28,76,1,334,1,28,28,1.03,0.74,10.284431137724551
1,440,15,83,0.56,12,104,4,623,1,20,18.33,0.05,0.0,13.831460674157304
1,2253,11,1000,0.35,9,211,32,1058,1,43,43,0.4,0.33,26.578449905482042
1,948,85,1622,0.34,59,152,1,925,1,59,59,0.54,0.48,21.916756756756758
1,4232,10,243,0.21,7,18,7,475,1,14,9.33,0.02,0.22,14.901052631578947
1,1518,14,619,0.45,12,187,15,1017,1,56,43.33,0.09,0.6,27.377581120943955
1,1033,2,372,0.53,22,197,10,850,1,22,22,0.58,0.56,27.59176470588235
1,2419,115,465,0.33,6,116,1,1078,1,12,10,0.07,0.02,17.320037105751393
1,377,9,129,0.7,34,14,4,255,0,5,3,0.01,1.0,12.062745098039215
1,1917,27,636,0.35,5,112,11,829,0,29,15.33,0.0,0,18.54041013268999
1,921,28,801,0.36,16,106,16,791,1,16,16,0.2,0.26,31.266750948166877
1,548,17,160,0.48,15,80,0,448,0,16,15,0.71,0.35,13.84375
1,852,14,425,0.57,10,94,1,611,1,18,13.33,0.33,0.0,17.7708674304419
1,1169,5,69,0.47,14,52,5,388,0,8,7.33,0.04,0.83,8.3840206185567
1,704,5,110,0.46,6,138,6,515,1,20,18.67,0.0,0,26.91844660194175
1,857,11,154,0.42,36,60,2,405,1,36,36,0.9,0.56,20.82716049382716
1,1607,45,400,0.34,5,585,52,1674,1,114,88.33,0.14,0.02,26.729988052568697
1,2014,46,1211,0.36,25,184,4,1163,0,50,37,0.0,0,19.394668959587275
1,792,22,229,0.48,10,81,1,420,1,37,19,0.05,0.17,13.16904761904762
1,3137,31,267,0.35,10,38,12,507,1,48,28.33,0.0,0,20.469428007889547
1,647,13,162,0.51,6,49,1,256,0,10,7.67,0.02,0.0,10.94140625
1,226,6,131,0.51,10,135,6,328,1,23,21,0.15,0.93,34.50914634146341
1,492,33,184,0.55,6,148,1,515,0,17,15,0.06,1.0,12.161165048543689
1,1367,30,357,0.45,27,142,6,750,0,27,25,0.09,0.44,19.869333333333334
1,6353,154,62,0.33,12,37,43,945,1,12,9.33,0.0,0,13.2
1,544,3,35,0.52,15,2,1,329,0,65,27,0.0,0,13.598784194528875
1,2336,20,1505,0.4,50,237,9,1052,1,50,50,0.95,0.53,19.722433460076047
1,563,13,526,0.5,12,227,3,875,1,25,19.33,0.98,0.61,31.586285714285715
1,1671,4,310,0.27,92,8,2,351,1,2,1.33,0.0,1.0,16.700854700854702
1,3388,34,282,0.31,10,51,20,546,0,11,10.33,0.0,0.0,19.388278388278387
1,7213,82,523,0.24,10,65,18,988,1,29,21.33,0.02,0.29,21.313765182186234
1,1082,23,336,0.41,10,87,4,706,0,16,12,0.06,0.87,16.55240793201133
1,647,2,1492,0.59,25,73,1,573,1,25,25,0.6,0.82,10.846422338568935
1,408,16,230,0.55,6,75,2,346,1,51,28.33,0.15,0.94,24.341040462427745
1,930,17,406,0.53,10,126,15,819,1,106,52.33,0.33,0.35,28.626373626373628
1,11129,906,15811,0.08,877,3626,10,10324,1,877,863.33,0.95,0.0,47.96919798527703
1,1180,7,209,0.44,6,27,3,196,1,6,6,0.99,0.79,22.53061224489796
1,2028,38,491,0.37,10,22,3,633,1,57,25.67,0.09,0.08,18.933649289099527
1,617,10,345,0.51,8,90,2,769,1,22,15.33,0.0,0,18.243172951885565
1,5174,108,396,0.33,89,3,9,489,0,91,60.67,0.97,0.55,12.650306748466258
1,2125,24,195,0.34,8,86,8,1318,1,274,171,0.1,0.38,18.836874051593323
1,2930,48,127,0.3,35,46,6,276,1,36,35.67,0.99,0.45,13.068840579710145
1,981,31,813,0.43,10,160,1,856,1,56,55.33,0.14,0.57,31.414719626168225
1,1036,30,815,0.42,10,160,0,857,1,56,55.33,0.14,0.57,31.4340723453909
1,1276,158,855,0.33,10,178,0,1213,1,56,55.33,0.11,0.57,28.716405605935698
1,967,27,87,0.42,20,154,0,627,1,59,44.33,0.06,1.0,28.25518341307815
1,1327,12,633,0.38,13,132,0,761,1,36,24,0.03,0.0,25.42969776609724
1,887,20,327,0.41,10,145,11,615,1,20,17.33,0.08,0.09,23.45040650406504
1,1008,22,283,0.43,10,38,2,517,1,48,27.33,0.0,0,16.21276595744681
1,26300,71,597,0.15,10,74,90,1395,1,35,18.33,0.03,0.38,21.843727598566307
1,2699,16,1604,0.2,10,214,4,1632,0,120,70.33,0.53,0.0,17.032475490196077
1,689,1,207,0.52,7,87,2,546,0,7,7,0.85,0.59,18.956043956043956
1,1774,57,391,0.37,57,2,23,705,1,56,56,0.11,0.07,15.577304964539007
1,1897,35,548,0.41,11,234,4,1159,1,55,40.67,0.14,0.59,23.484900776531493
1,380,19,135,0.56,5,20,4,253,0,25,12.67,0.0,0,12.217391304347826
1,3302,21,217,0.3,8,36,21,467,1,48,24,0.0,0,19.8372591006424
1,833,15,60,0.49,14,183,0,695,0,33,27,0.13,0.22,22.39568345323741
1,207,10,93,0.62,11,0,0,161,0,11,4.33,1.01,0.7,6.900621118012422
1,5116,17,124,0.28,5,48,25,368,0,20,13.33,0.19,0.19,21.679347826086957
1,5970,51,390,0.25,10,142,16,1670,1,71,66.33,0.04,0.29,19.646706586826348
1,623,19,49,0.42,7,17,1,98,0,7,7,0.91,0.63,13.948979591836734
1,936,31,126,0.38,10,33,18,378,1,71,39,0.15,0.6,19.055555555555557
1,557,10,55,0.54,8,16,1,157,0,8,6.67,0.93,0.81,12.490445859872612
1,1181,10,81,0.46,8,106,4,295,1,21,12.33,0.05,0.69,23.522033898305086
1,2228,16,268,0.27,12,248,12,2378,1,45,39.33,0.05,0.5,30.17451640033642
1,198,10,105,0.74,10,3,0,125,0,10,10,0.72,0.7,11.68
1,3878,120,464,0.34,46,208,5,1101,1,138,76.67,0.99,0.42,21.440508628519527
1,283,12,151,0.61,5,44,1,365,1,38,17.67,0.14,0.11,21.024657534246575
1,90,5,98,0.83,6,11,0,127,1,6,6,0.66,0.74,10.299212598425196
1,650,94,509,0.6,10,68,3,469,0,77,77,0.22,1.0,19.181236673773988
1,367,3,44,0.51,14,1,7,101,0,11,7.33,0.29,0.72,8.702970297029703
1,6239,71,756,0.26,10,128,20,1431,1,170,109.33,0.09,0.0,26.48148148148148
1,818,42,555,0.4,10,90,11,585,1,12,10.67,1.7,0.11,19.085470085470085
1,874,8,10914,0.57,24,325,7,1286,1,39,29.67,0.0,0,16.24416796267496
1,1002,126,377,0.37,10,76,10,571,1,12,11.33,0.0,0,23.31523642732049
1,455,5,84,0.54,5,21,4,149,0,8,6.33,0.87,0.79,16.845637583892618
1,1178,13,200,0.46,10,34,6,260,1,10,10,0.9,0.79,12.11923076923077
1,658,14,2153,0.62,14,136,2,589,1,28,19.33,0.2,0.35,11.200339558573853
1,2328,14,651,0.39,10,66,22,666,1,30,19.67,0.03,0.3,19.66216216216216
1,2652,91,322,0.36,12,104,12,1120,0,12,11.33,0.01,0.83,20.083928571428572
1,711,11,186,0.46,8,5,1,157,1,8,8,0.94,0.6,12.343949044585987
1,823,0,19,0.34,0,14,0,256,1,6,5.67,0.01,0.0,18.23046875
1,692,19,364,0.48,14,93,4,494,1,23,19.33,0.04,1.0,14.894736842105264
1,1554,78,1072,0.47,39,408,1,2384,1,197,130.33,0.14,0.64,31.236996644295303
1,758,11,234,0.45,10,37,11,408,1,10,10,0.9,0.51,26.95098039215686
1,814,22,240,0.35,18,255,0,883,1,34,30.33,0.06,0.85,28.633069082672705
1,337,13,350,0.63,12,53,1,457,0,12,12,0.6,0.6,16.713347921225385
1,1282,41,344,0.44,41,195,4,919,0,123,68.33,0.28,0.19,13.789989118607181
1,2984,25,122,0.34,10,25,17,339,0,10,10,0.97,0.63,17.93510324483776
1,280,12,275,0.65,10,74,0,447,0,20,17,0.08,0.0,28.217002237136466
1,1747,66,707,0.44,80,808,6,3173,0,366,173,0.9,0.0,16.766467065868262
1,2038,30,544,0.39,20,114,32,810,0,40,28,0.11,0.04,17.720987654320986
1,7080,23,592,0.25,10,122,29,1230,1,45,36.67,0.01,0.07,17.76178861788618
1,4399,56,309,0.28,10,35,7,810,1,16,13,0.11,0.53,20.27037037037037
1,1430,78,603,0.4,44,478,3,1560,0,54,54,0.15,0.15,29.546153846153846
1,305,8,38,0.63,8,7,2,139,0,3,2,0.0,0,6.985611510791367
1,1010,24,95,0.43,11,18,3,331,1,14,9.33,0.02,0.0,10.265861027190333
1,2334,15,28,0.41,5,14,4,248,0,9,7.33,1.0,0.73,10.814516129032258
1,571,6,37,0.56,5,22,2,198,0,6,6,0.01,0.17,14.303030303030303
1,564,12,92,0.55,12,9,2,168,1,12,12,0.65,0.81,9.702380952380953
1,3628,2,280,0.3,37,290,25,749,0,58,44.33,0.0,0,13.969292389853138
1,179,7,93,0.66,7,33,0,229,0,8,7.33,0.31,0.46,13.751091703056769
1,1079,30,620,0.45,16,155,1,550,0,26,19.33,0.05,0.33,25.443636363636365
1,285,5,31,0.68,6,97,2,233,0,8,6.67,0.0,0,13.223175965665236
1,305,0,23,0.64,6,10,1,110,0,6,5.67,0.45,0.79,10.136363636363637
1,2317,32,587,0.45,16,100,13,876,0,219,83.67,0.21,0.71,20.042237442922374
1,389,22,626,0.55,20,168,0,959,0,60,46.67,0.0,0,29.005213764337853
1,1098,13,328,0.44,10,183,1,667,1,11,10.33,0.02,0.09,25.488755622188904
1,491,12,56,0.47,6,9,0,181,0,6,6,0.48,0.73,13.475138121546962
1,1313,33,1031,0.36,27,255,19,1042,0,60,33.67,0.1,0.0,47.953934740882914
1,783,36,225,0.5,20,2,2,180,1,20,20,0.54,0.86,15.266666666666667
1,1306,81,417,0.19,6,304,1,750,1,31,26.33,0.01,0.0,14.886666666666667
1,686,20,878,0.5,10,121,4,739,1,10,10,0.45,0.69,20.092016238159676
1,160,1,248,0.76,5,90,0,278,0,16,10,0.14,1.0,14.431654676258994
1,572,1,255,0.51,21,117,0,466,1,21,21,0.97,0.64,9.869098712446352
1,1110,39,374,0.24,10,210,4,944,0,42,34,0.04,0.0,29.259533898305083
1,364,1,104,0.54,6,45,3,220,1,7,6.33,0.04,0.57,18.554545454545455
1,1453,34,124,0.41,10,15,24,347,1,10,10,0.88,0.62,19.15850144092219
1,1012,68,667,0.33,22,261,0,909,0,26,23.33,0.0,0,25.094609460946096
1,1164,17,98,0.43,10,15,2,278,0,26,16.33,0.03,0.08,17.633093525179856
1,644,30,84,0.54,11,3,1,235,0,10,10,0.72,0.76,20.365957446808512
1,4116,28,340,0.28,10,101,1,950,0,20,13.33,0.02,0.0,19.853684210526314
1,1456,246,758,0.23,91,285,2,1339,1,91,91,0.52,0.22,21.089619118745333
1,1060,20,236,0.41,10,56,4,316,0,20,13.33,0.3,0.0,18.354430379746834
1,691,19,169,0.54,15,2,1,138,0,15,15,0.97,0.8,8.152173913043478
1,2119,0,184,0.38,37,48,7,296,0,37,37,0.99,0.57,13.337837837837839
1,2054,17,247,0.29,10,67,6,597,0,48,26.67,0.0,0,17.314907872696818
1,785,11,287,0.49,10,23,1,343,1,10,10,0.85,0.77,14.597667638483966
1,619,17,276,0.6,17,57,2,262,0,17,17,0.97,0.74,14.179389312977099
1,450,10,43,0.58,6,23,1,115,0,6,6,0.94,0.78,14.834782608695653
1,341,5,149,0.53,5,33,1,193,0,6,5.33,0.02,1.0,18.134715025906736
1,423,0,70,0.54,5,8,2,120,0,6,5.33,0.0,0,8.558333333333334
1,589,60,609,0.45,57,60,1,462,0,114,76,1.87,0.0,19.443722943722943
1,3772,161,392,0.28,38,74,44,735,1,38,38,0.99,0.37,17.489795918367346
1,759,21,492,0.44,12,179,2,522,1,24,23.67,0.0,0,19.507662835249043
1,928,22,292,0.48,17,132,2,883,1,71,38.67,0.37,0.52,17.499433748584373
1,902,24,123,0.48,23,24,4,216,1,22,21.33,0.19,0.7,16.925925925925927
1,6918,24,315,0.3,10,127,32,758,0,23,18.33,0.0,0,19.78759894459103
1,673,11,152,0.69,5,35,0,493,0,16,10.67,0.03,0.19,20.091277890466532
